sofascore_id,player_name,original_name,position,club,total_scored,total_attempts,event_id,outcome,zone,penalty_id,x,y,Nationality,Caps,Goals,Group,Is_Captain,Match_Score,added_time,away_score,body_part,description,event_type,gk_coord_x,gk_coord_y,gk_id,gk_name,goal_mouth_x,goal_mouth_y,home_score,is_home,player_coord_x,player_coord_y,player_id,reason,sequence,shot_x,shot_y,time,type
1088727,Denis Višinský,Denis Višinský,M,FC Viktoria Plzeň,2,2,15453088,goal,low-centre,6087625,51.61,70.5,Czech Republic,1,0,A,0,High,,1,right-foot,Scored,goal,99.3,49.8,826201,Alban Lafont,51.61,70.5,2,True,88.5,50,1088727,scored,5,100,49.7,,shootout
1088727,Denis Višinský,Denis Višinský,M,FC Viktoria Plzeň,2,2,12580709,goal,low-centre,6070700,48.92,85.17,Czech Republic,1,0,A,0,High,2,0,right-foot,,goal,98.9,50.2,,,50.54,87.33,3,True,88.5,50,1088727,,,100,49.9,90,match_penalty
832868,Jorge Sánchez,Jorge Sánchez,D,PAOK,0,1,12420597,save,low-left,6068359,29.03,91.5,Mexico,58,3,A,0,High,,,,,,,,,,,,,False,,,832868,goalkeeperSave,,,,27,match_penalty
847151,Edson Álvarez,Edson Álvarez,M,Fenerbahçe,1,2,11193617,save,low-centre,43198,45.16,95.83,Mexico,97,7,A,1,High,,2,,Goalkeeper save,,,,,,,,2,True,,,847151,goalkeeperSave,9,,,,shootout
847151,Edson Álvarez,Edson Álvarez,M,Fenerbahçe,1,2,7260434,goal,low-left,6044246,26.88,90.17,Mexico,97,7,A,1,High,,3,,,,,,,,,,2,True,,,847151,,3,,,,shootout
889785,Johan Vásquez,Johan Vásquez,D,Genoa,3,5,12726866,goal,low-left,6067698,36.02,97.83,Mexico,45,2,A,0,High,,2,left-foot,Scored,goal,99.5,50,,,36.02,97.83,3,True,88.5,50,889785,scored,7,100,52.6,,shootout
889785,Johan Vásquez,Johan Vásquez,D,Genoa,3,5,11816830,goal,low-centre,3879011,51.61,95.83,Mexico,45,2,A,0,High,,0,,Scored,,,,,,,,2,True,,,889785,scored,3,,,,shootout
889785,Johan Vásquez,Johan Vásquez,D,Genoa,3,5,10838062,goal,low-right,33589,61.29,76.83,Mexico,45,2,A,0,High,,1,,Scored,,,,,,,,1,False,,,889785,scored,2,,,,shootout
889785,Johan Vásquez,Johan Vásquez,D,Genoa,3,5,9689339,post,left,7487,22.04,72.5,Mexico,45,2,A,0,High,,2,,Off target,,,,,,,,0,True,,,889785,offTarget,4,,,,shootout
889785,Johan Vásquez,Johan Vásquez,D,Genoa,3,5,8523091,miss,close-left,7488,14.52,60.67,Mexico,45,2,A,0,High,,3,,,,,,,,,,3,True,,,889785,,4,,,,shootout
944068,Erik Lira,Érik Lira,D,Cruz Azul,2,2,13488571,goal,low-right,6078487,72.58,68.33,Mexico,24,0,A,0,Low - Fallback,,1,right-foot,Scored,goal,99.4,50,993443,Nicholas Defreitas-Hansen,72.58,82,1,True,88.5,50,944068,scored,2,100,45.8,,shootout
944068,Erik Lira,Érik Lira,D,Cruz Azul,2,2,13488599,goal,low-centre,6078379,43.01,94.67,Mexico,24,0,A,0,Low - Fallback,,1,right-foot,Scored,goal,0.7,50.4,962317,Novak Mićović,44.62,95.83,1,False,11.5,50,944068,scored,2,0,49,,shootout
1172773,Luis Romo,Luis Romo,D,CD Guadalajara,0,4,13488594,post,left,6078360,22.04,95.83,Mexico,62,4,A,0,High,,1,,Off target,penalty-miss,99,50.2,149304,David Bingham,22.04,95.83,2,True,88.5,50,1172773,offTarget,5,100,55.2,,shootout
1172773,Luis Romo,Luis Romo,D,CD Guadalajara,0,4,12575530,save,low-left,6065590,37.63,73.67,Mexico,62,4,A,0,High,,2,,Goalkeeper save,,,,,,,,4,False,,,1172773,goalkeeperSave,8,,,,shootout
1172773,Luis Romo,Luis Romo,D,CD Guadalajara,0,4,10020088,save,low-left,29606,34.41,89.5,Mexico,62,4,A,0,High,1,,,,,,,,,,,,False,,,1172773,goalkeeperSave,,,,90,match_penalty
1172773,Luis Romo,Luis Romo,D,CD Guadalajara,0,4,8262326,save,low-centre,6052870,56.99,94.67,Mexico,62,4,A,0,High,,,,,,,,,,,,,True,,,1172773,goalkeeperSave,,,,26,match_penalty
838629,Álvaro Fidalgo,Álvaro Fidalgo,M,Real Betis,4,5,13488584,goal,low-right,6078137,73.12,95.83,Mexico,3,0,A,0,High,,2,right-foot,Scored,goal,99.4,50,124980,Rafael Cabral,73.12,95.83,1,True,88.5,50,838629,scored,4,100,45.7,,shootout
838629,Álvaro Fidalgo,Álvaro Fidalgo,M,Real Betis,4,5,13115518,post,high,6070016,49.46,33.5,Mexico,3,0,A,0,High,,2,,Off target,,,,,,,,1,False,,,838629,offTarget,7,,,,shootout
838629,Álvaro Fidalgo,Álvaro Fidalgo,M,Real Betis,4,5,12686474,goal,high-right,6065995,70.97,57.83,Mexico,3,0,A,0,High,,6,,Scored,,,,,,,,6,True,,,838629,scored,14,,,,shootout
838629,Álvaro Fidalgo,Álvaro Fidalgo,M,Real Betis,4,5,11508221,goal,low-centre,6065902,55.38,71.5,Mexico,3,0,A,0,High,,4,,,,,,,,,,5,True,,,838629,scored,,,,,match_penalty
838629,Álvaro Fidalgo,Álvaro Fidalgo,M,Real Betis,4,5,10020143,goal,low-right,31854,64.52,97.83,Mexico,3,0,A,0,High,,3,,,,,,,,,,1,False,,,838629,,,,,84,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,14024016,goal,high-left,6089494,33.87,64.17,Mexico,123,44,A,0,High,5,1,right-foot,,goal,99.3,50,42209,Martin Dúbravka,33.87,64.17,3,True,88.5,50,192442,,,100,53,90,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,14024011,goal,low-left,6087513,29.03,96.83,Mexico,123,44,A,0,High,,2,right-foot,,goal,0.5,49.8,1012928,Robin Roefs,29.03,96.83,0,False,11.5,50,192442,,,0,46.1,61,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,14025140,goal,high-left,6086231,31.72,44.17,Mexico,123,44,A,0,High,,1,right-foot,,goal,0.5,50,964753,Senne Lammens,31.72,44.17,2,False,11.5,50,192442,,,0,46.6,85,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,14907281,goal,low-left,6084935,32.26,93.67,Mexico,123,44,A,0,High,5,0,right-foot,,goal,99.4,50,840103,John Victor,32.26,93.67,1,True,88.5,50,192442,,,100,53.3,45,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,13649219,goal,high-right,6074378,68.28,66.17,Mexico,123,44,A,0,High,2,1,right-foot,,goal,98.8,49.8,,,68.28,66.17,2,True,88.5,50,192442,,,100,46.6,90,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,13455808,goal,low-left,6073347,31.72,76.83,Mexico,123,44,A,0,High,,1,right-foot,Scored,goal,0.1,49.6,,,31.72,76.83,1,False,11.5,50,192442,scored,2,0,46.6,,shootout
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,13189400,goal,high-right,6071346,65.59,58.83,Mexico,123,44,A,0,High,,1,right-foot,,goal,99,49.8,,,65.59,58.83,2,True,88.5,50,192442,,,100,47.1,49,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,12436525,goal,high-right,6071265,62.9,53.67,Mexico,123,44,A,0,High,1,2,right-foot,,goal,99.7,50,,,62.9,53.67,2,True,88.5,50,192442,,,100,47.6,90,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,12436525,goal,low-left,6071266,39.78,94.67,Mexico,123,44,A,0,High,,1,right-foot,,goal,99.8,49.6,,,39.78,94.67,1,True,88.5,50,192442,,,100,51.9,69,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,12437001,goal,low-right,6067826,63.44,71.5,Mexico,123,44,A,0,High,,1,right-foot,,goal,0.2,49.8,,,63.44,71.5,0,False,11.5,50,192442,,,0,52.5,51,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,12758086,goal,high-right,6067351,70.97,61,Mexico,123,44,A,0,High,,11,right-foot,Scored,goal,0.3,50,,,70.97,61,10,False,11.5,50,192442,scored,23,0,53.9,,shootout
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,12758086,goal,low-centre,6067352,40.86,93.67,Mexico,123,44,A,0,High,,1,right-foot,Scored,goal,0.3,50.2,,,40.86,93.67,0,False,11.5,50,192442,scored,1,0,48.3,,shootout
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,12694087,goal,low-left,6066428,34.41,95.83,Mexico,123,44,A,0,High,,1,right-foot,,goal,0.9,50.5,,,30.11,95.83,0,False,11.5,50,192442,,,0,46.3,10,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,11523762,goal,low-centre,1081650,53.76,97.83,Mexico,123,44,A,0,High,,1,,Scored,,,,,,,,2,True,,,192442,scored,3,,,,shootout
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,10878416,goal,low-right,31201,62.9,90.5,Mexico,123,44,A,0,High,,0,,,,,,,,,,1,True,,,192442,,,,,77,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,9766701,goal,low-right,22386,64.52,94.67,Mexico,123,44,A,0,High,,0,,,,,,,,,,2,True,,,192442,,,,,43,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,9766688,goal,low-right,22387,62.9,90.5,Mexico,123,44,A,0,High,,0,,,,,,,,,,1,True,,,192442,,,,,80,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,9576316,goal,low-left,22388,37.63,99,Mexico,123,44,A,0,High,,0,,,,,,,,,,1,True,,,192442,,,,,37,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,9766669,goal,low-right,22389,70.97,97.83,Mexico,123,44,A,0,High,3,2,,,,,,,,,,0,False,,,192442,,,,,90,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,8740571,save,low-right,22390,68.82,80,Mexico,123,44,A,0,High,,,,,,,,,,,,,True,,,192442,goalkeeperSave,,,,13,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,8739600,goal,low-right,22391,62.37,86.33,Mexico,123,44,A,0,High,,0,,,,,,,,,,1,True,,,192442,,,,,8,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,8692252,goal,low-left,22392,35.48,76.83,Mexico,123,44,A,0,High,2,0,,,,,,,,,,1,True,,,192442,,,,,45,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,8243631,goal,low-right,22393,66.13,97.83,Mexico,123,44,A,0,High,,2,,,,,,,,,,2,False,,,192442,,,,,65,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,8407059,goal,low-right,22394,63.44,84.17,Mexico,123,44,A,0,High,,3,,,,,,,,,,0,False,,,192442,,,,,85,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,8391695,goal,low-centre,22395,53.23,99,Mexico,123,44,A,0,High,,2,,,,,,,,,,1,False,,,192442,,,,,63,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,8243493,goal,low-left,22396,29.03,93.67,Mexico,123,44,A,0,High,,1,,,,,,,,,,1,True,,,192442,,,,,61,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,8243435,goal,low-centre,6044062,59.68,97.83,Mexico,123,44,A,0,High,7,1,,,,,,,,,,1,True,,,192442,,,,,90,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,8274040,goal,low-right,6044063,65.59,93.67,Mexico,123,44,A,0,High,,1,,,,,,,,,,0,False,,,192442,,,,,93,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,7828183,goal,low-right,6044064,60.22,97.83,Mexico,123,44,A,0,High,,1,,,,,,,,,,1,False,,,192442,,,,,83,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,7827959,goal,low-right,6044065,62.37,99,Mexico,123,44,A,0,High,,3,,,,,,,,,,2,True,,,192442,,,,,79,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,7473275,goal,low-left,6044066,27.42,92.67,Mexico,123,44,A,0,High,2,2,,,,,,,,,,1,False,,,192442,,,,,90,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,7132216,goal,low-left,6044067,27.42,97.83,Mexico,123,44,A,0,High,,1,,,,,,,,,,0,False,,,192442,,,,,61,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,7019257,goal,low-centre,6044068,51.08,97.83,Mexico,123,44,A,0,High,,3,,,,,,,,,,1,False,,,192442,,,,,73,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,7132129,goal,low-left,6044069,36.02,92.67,Mexico,123,44,A,0,High,,1,,,,,,,,,,1,True,,,192442,,,,,82,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,6467144,goal,low-centre,6044070,46.77,78.83,Mexico,123,44,A,0,High,,2,,,,,,,,,,1,True,,,192442,,,,,64,match_penalty
192442,Raúl Jiménez,Raúl Jiménez,F,Fulham,35,36,4796124,goal,low-right,6044071,61.83,95.83,Mexico,123,44,A,0,High,,0,,,,,,,,,,1,True,,,192442,,,,,66,match_penalty
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,15192483,goal,low-left,6085143,37.63,69.33,Mexico,51,7,A,0,High,,0,right-foot,Scored,goal,99.1,50,106382,Nahuel Guzmán,37.63,69.33,1,True,88.5,50,815637,scored,2,100,52.3,,shootout
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,15192483,goal,low-right,6085142,69.35,88.33,Mexico,51,7,A,0,High,,8,right-foot,Scored,goal,99.4,50,106382,Nahuel Guzmán,69.35,88.33,9,True,88.5,50,815637,scored,24,100,46.4,,shootout
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,13984953,goal,low-centre,6082154,45.16,91.5,Mexico,51,7,A,0,High,,0,right-foot,,goal,99.8,49.8,220705,Guillermo Allison,38.71,95.83,3,True,88.5,50,815637,,,100,52.1,30,match_penalty
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,14389467,goal,low-right,6079315,64.52,68.33,Mexico,51,7,A,0,High,,0,right-foot,Scored,goal,99.9,50,34006,Pedro Gallese,64.52,68.33,1,True,88.5,50,815637,scored,1,100,47.3,,shootout
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,13488611,goal,high-left,6078368,32.8,56.83,Mexico,51,7,A,0,High,,0,right-foot,Scored,goal,99.1,50,942252,Patrick Schulte,32.8,56.83,1,True,88.5,50,815637,scored,1,100,53.2,,shootout
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,13796325,goal,low-right,6076732,64.52,95.83,Mexico,51,7,A,0,High,,0,right-foot,,goal,99.1,50.2,,,64.52,95.83,2,True,88.5,50,815637,,,100,47.3,82,match_penalty
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,13884455,goal,low-centre,6076235,56.99,92.67,Mexico,51,7,A,0,High,,0,right-foot,,goal,99.7,50.2,,,55.38,76.83,1,True,88.5,50,815637,,,100,49,18,match_penalty
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,13295734,goal,low-left,6073943,36.56,71.5,Mexico,51,7,A,0,High,,3,right-foot,,goal,1.4,50.2,,,44.09,77.83,0,False,11.5,50,815637,,,0,48.9,62,match_penalty
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,12420638,goal,low-right,6067331,60.22,78.83,Mexico,51,7,A,0,High,2,1,right-foot,,goal,0.3,50,,,63.98,75.67,0,False,11.5,50,815637,,,0,52.6,45,match_penalty
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,11341908,save,low-left,3864302,31.72,78.83,Mexico,51,7,A,0,High,,,,,,,,,,,,,False,,,815637,goalkeeperSave,,,,77,match_penalty
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,10735690,goal,low-left,29608,29.03,69.33,Mexico,51,7,A,0,High,,1,,Scored,,,,,,,,0,False,,,815637,scored,1,,,,shootout
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,10367209,post,high,29609,34.95,31.5,Mexico,51,7,A,0,High,,,,,,,,,,,,,True,,,815637,woodwork,,,,75,match_penalty
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,10367198,goal,low-right,29610,67.2,69.33,Mexico,51,7,A,0,High,,2,,,,,,,,,,1,False,,,815637,,,,,81,match_penalty
815637,Alexis Vega,Alexis Vega,M,CD Toluca,12,14,8525012,goal,low-left,29611,32.8,94.67,Mexico,51,7,A,0,High,,1,,,,,,,,,,1,True,,,815637,,,,,26,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,12501548,save,low-right,6074696,68.28,93.67,Mexico,47,6,A,0,High,,,,,,,,,,,,,False,,,892141,goalkeeperSave,,,,69,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,12764233,goal,high-left,6071817,29.57,65.17,Mexico,47,6,A,0,High,9,0,left-foot,,goal,99.4,50.5,,,29.57,65.17,2,True,88.5,50,892141,,,100,53.8,45,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,12448291,goal,low-right,6071466,62.9,93.67,Mexico,47,6,A,0,High,,2,left-foot,,goal,99,49.6,,,65.05,92.67,1,True,88.5,50,892141,,,100,47.2,81,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,12448261,goal,low-right,6070830,71.51,97.83,Mexico,47,6,A,0,High,,0,left-foot,,goal,99.4,50.2,,,71.51,97.83,2,True,88.5,50,892141,,,100,46,36,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,12381238,goal,high-right,6064861,62.9,62,Mexico,47,6,A,0,High,,1,left-foot,,goal,1.4,49.5,,,62.9,62,1,False,11.5,50,892141,,,0,52.4,29,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,12381238,goal,low-right,6064859,69.35,93.67,Mexico,47,6,A,0,High,,3,left-foot,,goal,1.2,49.8,,,69.35,93.67,2,False,11.5,50,892141,,,0,53.6,54,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,11388402,goal,low-centre,6061814,44.62,83.17,Mexico,47,6,A,0,High,,0,,,,,,,,,,3,True,,,892141,,,,,67,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,11401973,save,low-left,5759854,33.87,97.83,Mexico,47,6,A,0,High,,,,,,,,,,,,,True,,,892141,goalkeeperSave,,,,47,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,11816830,goal,high-right,3874562,63.98,44.17,Mexico,47,6,A,0,High,,0,,Scored,,,,,,,,1,True,,,892141,scored,1,,,,shootout
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,11401911,miss,close-high,3405632,50.54,7.33,Mexico,47,6,A,0,High,3,,,,,,,,,,,,False,,,892141,offTarget,,,,45,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,11399491,goal,low-right,1020306,69.89,91.5,Mexico,47,6,A,0,High,,0,,,,,,,,,,5,True,,,892141,,,,,65,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,10752364,miss,high,41428,54.84,0,Mexico,47,6,A,0,High,,,,,,,,,,,,,False,,,892141,offTarget,,,,68,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,10995488,goal,low-left,36782,34.41,76.83,Mexico,47,6,A,0,High,,1,,Scored,,,,,,,,2,True,,,892141,scored,3,,,,shootout
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,10642366,goal,high-right,20831,60.22,62,Mexico,47,6,A,0,High,,1,,,,,,,,,,4,False,,,892141,,,,,69,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,10367190,goal,high-centre,20832,59.68,63,Mexico,47,6,A,0,High,,1,,,,,,,,,,1,True,,,892141,,,,,23,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,10360148,goal,low-right,20833,70.97,73.67,Mexico,47,6,A,0,High,8,2,,,,,,,,,,1,True,,,892141,,,,,90,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,10360136,goal,low-left,20834,29.03,76.83,Mexico,47,6,A,0,High,3,3,,,,,,,,,,2,False,,,892141,,,,,90,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,10395551,goal,low-left,20835,33.87,96.83,Mexico,47,6,A,0,High,,4,,Scored,,,,,,,,3,False,,,892141,scored,10,,,,shootout
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,10020074,goal,low-right,20836,72.58,75.67,Mexico,47,6,A,0,High,,3,,,,,,,,,,1,False,,,892141,,,,,79,match_penalty
892141,Santiago Giménez,Santiago Giménez,F,AC Milan,16,20,8746465,goal,low-left,20837,29.03,74.67,Mexico,47,6,A,0,High,,0,,,,,,,,,,2,True,,,892141,,,,,90,match_penalty
1595162,Armando González,Armando González,F,CD Guadalajara,5,6,15239011,goal,low-left,6089655,27.42,91.5,Mexico,7,1,A,0,High,12,2,right-foot,,goal,99.1,49.8,56113,Keylor Navas,27.42,91.5,2,True,88.5,50,1595162,,,100,54.2,90,match_penalty
1595162,Armando González,Armando González,F,CD Guadalajara,5,6,15238992,goal,low-left,6088829,25.81,95.83,Mexico,7,1,A,0,High,,0,right-foot,,goal,99.3,49.8,1183649,Oscar García,25.81,95.83,3,True,88.5,50,1595162,,,100,54.5,66,match_penalty
1595162,Armando González,Armando González,F,CD Guadalajara,5,6,15238978,save,high-right,6088257,60.22,66.17,Mexico,7,1,A,0,High,,,,,penalty-save,,,125787,Camilo Vargas,69.35,78.83,,False,11.5,50,1595162,goalkeeperSave,,0,53.6,73,match_penalty
1595162,Armando González,Armando González,F,CD Guadalajara,5,6,15238931,goal,high-left,6086387,34.41,61,Mexico,7,1,A,0,High,,2,right-foot,,goal,0.5,50.2,1082357,Ricardo Rodríguez,36.02,61,0,False,11.5,50,1595162,,,0,47.4,29,match_penalty
1595162,Armando González,Armando González,F,CD Guadalajara,5,6,13984950,goal,high-right,6082155,65.59,59.83,Mexico,7,1,A,0,High,,0,right-foot,,goal,100,50.4,942710,Daniel Gutierrez,60.22,56.83,1,True,88.5,50,1595162,,,100,48.1,34,match_penalty
1595162,Armando González,Armando González,F,CD Guadalajara,5,6,13488594,goal,high-right,6078362,73.12,53.67,Mexico,7,1,A,0,High,,2,right-foot,Scored,goal,99.5,50.2,149304,David Bingham,73.12,53.67,4,True,88.5,50,1595162,scored,9,100,45.7,,shootout
989236,Israel Reyes,Israel Reyes,D,Club América,8,9,13488567,goal,low-left,6078455,27.42,90.5,Mexico,33,2,A,0,High,,1,right-foot,Scored,goal,99.1,49.8,155736,Maxime Crépeau,27.42,90.5,3,True,88.5,50,989236,scored,5,100,54.2,,shootout
989236,Israel Reyes,Israel Reyes,D,Club América,8,9,13488593,goal,low-left,6078204,25.27,67.33,Mexico,33,2,A,0,High,,4,right-foot,Scored,goal,100,50,973286,Dayne St. Clair,25.27,67.33,4,True,88.5,50,989236,scored,8,100,54.6,,shootout
989236,Israel Reyes,Israel Reyes,D,Club América,8,9,13488584,save,high-centre,6078136,43.01,66.17,Mexico,33,2,A,0,High,,3,,Goalkeeper save,penalty-save,,,124980,Rafael Cabral,43.01,66.17,1,True,88.5,50,989236,goalkeeperSave,6,100,51.3,,shootout
989236,Israel Reyes,Israel Reyes,D,Club América,8,9,13115518,goal,low-left,6070013,27.42,99,Mexico,33,2,A,0,High,,2,right-foot,Scored,goal,0.3,50,,,27.42,99,0,False,11.5,50,989236,scored,3,0,45.8,,shootout
989236,Israel Reyes,Israel Reyes,D,Club América,8,9,12686474,goal,low-left,6065993,33.87,93.67,Mexico,33,2,A,0,High,,2,,Scored,,,,,,,,2,True,,,989236,scored,4,,,,shootout
989236,Israel Reyes,Israel Reyes,D,Club América,8,9,11508221,goal,low-centre,6065897,52.15,93.67,Mexico,33,2,A,0,High,,2,,,,,,,,,,3,True,,,989236,scored,,,,,match_penalty
989236,Israel Reyes,Israel Reyes,D,Club América,8,9,10735690,goal,low-centre,31840,48.92,81,Mexico,33,2,A,0,High,,3,,Scored,,,,,,,,4,True,,,989236,scored,8,,,,shootout
989236,Israel Reyes,Israel Reyes,D,Club América,8,9,10288985,goal,high-right,31841,67.74,50.5,Mexico,33,2,A,0,High,,1,,Scored,,,,,,,,3,True,,,989236,scored,8,,,,shootout
989236,Israel Reyes,Israel Reyes,D,Club América,8,9,9956096,goal,high-right,31842,74.19,63,Mexico,33,2,A,0,High,,4,,Scored,,,,,,,,5,True,,,989236,scored,13,,,,shootout
843114,Julián Quiñones,Julián Quiñones,F,Al-Qadsiah,14,21,14773677,goal,low-right,6085058,72.58,99,Mexico,21,2,A,0,High,,2,right-foot,,goal,1.2,49.5,39427,Marcelo Grohe,70.97,96.83,0,False,11.5,50,843114,,,0,53.9,31,match_penalty
843114,Julián Quiñones,Julián Quiñones,F,Al-Qadsiah,14,21,14768544,goal,low-left,6082933,37.1,70.5,Mexico,21,2,A,0,High,,1,right-foot,,goal,99,49.8,328745,Ibrahim Zaied,38.17,75.67,3,True,88.5,50,843114,,,100,52.2,63,match_penalty
843114,Julián Quiñones,Julián Quiñones,F,Al-Qadsiah,14,21,12624456,goal,high-centre,6075124,48.39,58.83,Mexico,21,2,A,0,High,2,1,right-foot,,goal,0.9,49.6,,,48.39,58.83,2,False,11.5,50,843114,,,0,49.7,90,match_penalty
843114,Julián Quiñones,Julián Quiñones,F,Al-Qadsiah,14,21,12624883,goal,low-right,6072917,71.51,82,Mexico,21,2,A,0,High,,0,right-foot,,goal,99.3,50.2,,,71.51,82,1,True,88.5,50,843114,,,100,46,31,match_penalty
843114,Julián Quiñones,Julián Quiñones,F,Al-Qadsiah,14,21,12116956,goal,low-right,6057601,73.66,95.83,Mexico,21,2,A,0,High,,1,,,,,,,,,,0,False,,,843114,,,,,15,match_penalty
843114,Julián Quiñones,Julián Quiñones,F,Al-Qadsiah,14,21,11861644,goal,low-centre,4413839,47.85,80,Mexico,21,2,A,0,High,,0,,,,,,,,,,1,True,,,843114,,,,,61,match_penalty
