Name,Club,Nationality,Sofascore_ID,event_id,penalty_id,outcome,zone,x,y,player_total_scored,player_total_attempts
Alexis Vega,Toluca,Mexico,815637,13295734,6073943,goal,low-left,36.56,71.5,12,14
Alexis Vega,Toluca,Mexico,815637,12420638,6067331,goal,low-right,60.22,78.83,12,14
Alexis Vega,Toluca,Mexico,815637,11341908,3864302,save,low-left,31.72,78.83,12,14
Alexis Vega,Toluca,Mexico,815637,10735690,29608,goal,low-left,29.03,69.33,12,14
Alexis Vega,Toluca,Mexico,815637,10367209,29609,post,high,34.95,31.5,12,14
Alexis Vega,Toluca,Mexico,815637,10367198,29610,goal,low-right,67.2,69.33,12,14
Alexis Vega,Toluca,Mexico,815637,8525012,29611,goal,low-left,32.8,94.67,12,14
Santiago Giménez,Milan,Mexico,892141,12501548,6074696,save,low-right,68.28,93.67,16,20
Santiago Giménez,Milan,Mexico,892141,12764233,6071817,goal,high-left,29.57,65.17,16,20
Santiago Giménez,Milan,Mexico,892141,12448291,6071466,goal,low-right,62.9,93.67,16,20
Santiago Giménez,Milan,Mexico,892141,12448261,6070830,goal,low-right,71.51,97.83,16,20
Santiago Giménez,Milan,Mexico,892141,12381238,6064861,goal,high-right,62.9,62,16,20
Santiago Giménez,Milan,Mexico,892141,12381238,6064859,goal,low-right,69.35,93.67,16,20
Santiago Giménez,Milan,Mexico,892141,11388402,6061814,goal,low-centre,44.62,83.17,16,20
Santiago Giménez,Milan,Mexico,892141,11401973,5759854,save,low-left,33.87,97.83,16,20
Santiago Giménez,Milan,Mexico,892141,11816830,3874562,goal,high-right,63.98,44.17,16,20
Santiago Giménez,Milan,Mexico,892141,11401911,3405632,miss,close-high,50.54,7.33,16,20
Santiago Giménez,Milan,Mexico,892141,11399491,1020306,goal,low-right,69.89,91.5,16,20
Santiago Giménez,Milan,Mexico,892141,10752364,41428,miss,high,54.84,0,16,20
Santiago Giménez,Milan,Mexico,892141,10995488,36782,goal,low-left,34.41,76.83,16,20
Santiago Giménez,Milan,Mexico,892141,10642366,20831,goal,high-right,60.22,62,16,20
Santiago Giménez,Milan,Mexico,892141,10367190,20832,goal,high-centre,59.68,63,16,20
Santiago Giménez,Milan,Mexico,892141,10360148,20833,goal,low-right,70.97,73.67,16,20
Santiago Giménez,Milan,Mexico,892141,10360136,20834,goal,low-left,29.03,76.83,16,20
Santiago Giménez,Milan,Mexico,892141,10395551,20835,goal,low-left,33.87,96.83,16,20
Santiago Giménez,Milan,Mexico,892141,10020074,20836,goal,low-right,72.58,75.67,16,20
Santiago Giménez,Milan,Mexico,892141,8746465,20837,goal,low-left,29.03,74.67,16,20
César Huerta,Anderlecht,Mexico,905257,12420656,6066321,save,low-right,63.98,83.17,9,12
César Huerta,Anderlecht,Mexico,905257,12575536,6065907,goal,low-right,66.67,68.33,9,12
César Huerta,Anderlecht,Mexico,905257,12420663,6064208,goal,low-centre,41.4,78.83,9,12
César Huerta,Anderlecht,Mexico,905257,12293552,6061734,goal,low-left,29.03,69.33,9,12
César Huerta,Anderlecht,Mexico,905257,11877875,4582461,save,low-left,31.72,94.67,9,12
César Huerta,Anderlecht,Mexico,905257,11848724,6058916,goal,low-right,60.22,91.5,9,12
César Huerta,Anderlecht,Mexico,905257,11816830,3891230,goal,low-left,29.03,89.5,9,12
César Huerta,Anderlecht,Mexico,905257,11341857,2556795,goal,low-left,34.41,93.67,9,12
César Huerta,Anderlecht,Mexico,905257,11341832,6058917,goal,low-left,29.03,93.67,9,12
César Huerta,Anderlecht,Mexico,905257,11341832,1834758,goal,low-left,37.1,94.67,9,12
César Huerta,Anderlecht,Mexico,905257,11156293,384790,goal,low-right,72.58,96.83,9,12
César Huerta,Anderlecht,Mexico,905257,9956096,31982,save,high-left,39.78,66.17,9,12
Julián Quiñones,Al-Qadsiah,Mexico,843114,14773677,6085058,goal,low-right,72.58,99,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,14768544,6082933,goal,low-left,37.1,70.5,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,12624456,6075124,goal,high-centre,48.39,58.83,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,12624883,6072917,goal,low-right,71.51,82,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,12116956,6057601,goal,low-right,73.66,95.83,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,11861644,4413839,goal,low-centre,47.85,80,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,11341866,6059001,goal,low-left,27.96,96.83,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,11341806,974699,goal,low-right,70.43,95.83,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,11508221,6065645,goal,low-right,67.2,89.5,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,11508221,6065644,goal,low-left,25.81,84.17,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,10911845,42661,goal,low-centre,47.31,82,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,10911725,33195,goal,low-left,26.88,97.83,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,10367244,31651,save,low-right,62.9,82,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,10395551,31652,miss,high-left,14.52,0,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,10020164,31653,save,low-right,69.35,93.67,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,7671101,6052990,save,low-left,38.71,95.83,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,7450439,6052991,miss,close-right,97.31,97.67,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,7450407,6052992,goal,low-right,73.66,92.67,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,7450362,6052993,save,low-left,31.18,92.67,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,7450318,6052994,post,high,67.74,34.67,14,21
Julián Quiñones,Al-Qadsiah,Mexico,843114,7450322,6052995,goal,low-left,27.42,94.67,14,21
Guillermo Martínez,UNAM,Mexico,795282,15239032,6090344,goal,low-left,27.42,93.67,10,13
Guillermo Martínez,UNAM,Mexico,795282,13984871,6080133,goal,low-centre,48.92,82,10,13
Guillermo Martínez,UNAM,Mexico,795282,13488579,6078277,save,low-left,29.03,89.5,10,13
Guillermo Martínez,UNAM,Mexico,795282,13256072,6075453,goal,low-right,66.67,93.67,10,13
Guillermo Martínez,UNAM,Mexico,795282,13295739,6074352,goal,low-left,32.8,72.5,10,13
Guillermo Martínez,UNAM,Mexico,795282,12420554,6069683,goal,low-right,72.58,99,10,13
Guillermo Martínez,UNAM,Mexico,795282,12575207,6065906,save,low-left,30.65,93.67,10,13
Guillermo Martínez,UNAM,Mexico,795282,12293552,6061735,goal,low-left,32.8,91.5,10,13
Guillermo Martínez,UNAM,Mexico,795282,11341885,6058918,goal,low-left,31.72,97.83,10,13
Guillermo Martínez,UNAM,Mexico,795282,11341839,6058919,goal,low-left,30.65,95.83,10,13
Guillermo Martínez,UNAM,Mexico,795282,10911794,6058920,goal,high-centre,58.6,63,10,13
Guillermo Martínez,UNAM,Mexico,795282,10735690,32409,goal,low-left,26.34,72.5,10,13
Guillermo Martínez,UNAM,Mexico,795282,8531643,32410,miss,high,67.74,0,10,13
Germán Berterame,Inter Miami CF,Mexico,822606,11156265,385275,goal,low-right,70.43,77.83,7,10
Germán Berterame,Inter Miami CF,Mexico,822606,10911720,32828,miss,high,68.28,0,7,10
Germán Berterame,Inter Miami CF,Mexico,822606,10302487,31775,goal,high-left,34.41,52.5,7,10
Germán Berterame,Inter Miami CF,Mexico,822606,10288984,31776,goal,high-left,34.95,65.17,7,10
Germán Berterame,Inter Miami CF,Mexico,822606,10020155,31777,goal,high-left,33.87,64.17,7,10
Germán Berterame,Inter Miami CF,Mexico,822606,10020060,31778,save,low-right,63.98,78.83,7,10
Germán Berterame,Inter Miami CF,Mexico,822606,9605218,31779,miss,close-left,9.14,95.33,7,10
Germán Berterame,Inter Miami CF,Mexico,822606,9605142,31780,goal,low-centre,59.14,74.67,7,10
Germán Berterame,Inter Miami CF,Mexico,822606,9605150,31781,goal,low-left,31.72,92.67,7,10
Germán Berterame,Inter Miami CF,Mexico,822606,9605106,31782,goal,low-left,25.81,99,7,10
Armando González,Guadalajara,Mexico,1595162,15239011,6089655,goal,low-left,27.42,91.5,5,6
Armando González,Guadalajara,Mexico,1595162,15238992,6088829,goal,low-left,25.81,95.83,5,6
Armando González,Guadalajara,Mexico,1595162,15238978,6088257,save,high-right,60.22,66.17,5,6
Armando González,Guadalajara,Mexico,1595162,15238931,6086387,goal,high-left,34.41,61,5,6
Armando González,Guadalajara,Mexico,1595162,13984950,6082155,goal,high-right,65.59,59.83,5,6
Armando González,Guadalajara,Mexico,1595162,13488594,6078362,goal,high-right,73.12,53.67,5,6
Aubrey Modiba,Mamelodi Sundowns,South Africa,837099,11940773,6050930,goal,low-right,72.58,96.83,2,5
Aubrey Modiba,Mamelodi Sundowns,South Africa,837099,11940748,5966274,save,low-centre,59.14,95.83,2,5
Aubrey Modiba,Mamelodi Sundowns,South Africa,837099,8465684,36412,miss,close-left,9.14,52.17,2,5
Aubrey Modiba,Mamelodi Sundowns,South Africa,837099,7907079,6050931,goal,low-centre,50.54,94.33,2,5
Aubrey Modiba,Mamelodi Sundowns,South Africa,837099,7526189,6050932,save,low-centre,44.09,75.5,2,5
Nkosinathi Sibisi,Orlando Pirates,South Africa,902117,15555800,6087315,miss,close-left,9.68,93,3,5
Nkosinathi Sibisi,Orlando Pirates,South Africa,902117,11940773,6051490,goal,low-right,62.9,75.67,3,5
Nkosinathi Sibisi,Orlando Pirates,South Africa,902117,10511166,45190,save,low-left,28.49,94.67,3,5
Nkosinathi Sibisi,Orlando Pirates,South Africa,902117,9712893,40875,goal,low-centre,48.39,69.83,3,5
Nkosinathi Sibisi,Orlando Pirates,South Africa,902117,9298038,40876,goal,low-left,27.42,68.33,3,5
Olwethu Makhanya,Philadelphia Union,South Africa,1415019,12068601,6060169,miss,high-right,98.39,0,0,1
Teboho Mokoena,Mamelodi Sundowns,South Africa,881117,12526628,6069985,goal,low-right,63.44,96.83,4,6
Teboho Mokoena,Mamelodi Sundowns,South Africa,881117,11940773,6050928,post,left,20.97,94.67,4,6
Teboho Mokoena,Mamelodi Sundowns,South Africa,881117,11940771,6040796,save,low-left,39.78,85.17,4,6
Teboho Mokoena,Mamelodi Sundowns,South Africa,881117,11940771,6040797,goal,low-left,37.1,78.83,4,6
Teboho Mokoena,Mamelodi Sundowns,South Africa,881117,11940748,5966270,goal,high-left,34.41,62,4,6
Teboho Mokoena,Mamelodi Sundowns,South Africa,881117,7697326,6050929,goal,high-centre,54.84,50.33,4,6
Themba Zwane,Mamelodi Sundowns,South Africa,559504,10237667,36379,post,left,20.43,56.83,5,8
Themba Zwane,Mamelodi Sundowns,South Africa,559504,9712913,36380,save,high-left,39.25,57.83,5,8
Themba Zwane,Mamelodi Sundowns,South Africa,559504,9712901,36381,goal,low-centre,45.7,92.67,5,8
Themba Zwane,Mamelodi Sundowns,South Africa,559504,9308580,36382,goal,low-right,62.9,99,5,8
Themba Zwane,Mamelodi Sundowns,South Africa,559504,8311566,36383,goal,high-centre,41.94,56.5,5,8
Themba Zwane,Mamelodi Sundowns,South Africa,559504,8311456,36384,goal,high-right,68.28,56.5,5,8
Themba Zwane,Mamelodi Sundowns,South Africa,559504,8311651,36385,goal,low-centre,48.39,85.33,5,8
Themba Zwane,Mamelodi Sundowns,South Africa,559504,7107063,6050922,miss,close-left,12.37,86.17,5,8
Lyle Foster,Burnley,South Africa,901907,10339154,41375,goal,low-right,70.43,95.83,1,1
Evidence Makgopa,Orlando Pirates,South Africa,1022170,15689905,6088521,goal,high-right,62.37,58.83,5,6
Evidence Makgopa,Orlando Pirates,South Africa,1022170,14784704,6080949,goal,high-left,27.42,64.17,5,6
Evidence Makgopa,Orlando Pirates,South Africa,1022170,13501711,6073574,goal,high-left,31.72,65.17,5,6
Evidence Makgopa,Orlando Pirates,South Africa,1022170,12962748,6070863,goal,high-left,37.63,61,5,6
Evidence Makgopa,Orlando Pirates,South Africa,1022170,11940771,6040782,save,low-centre,41.4,78.83,5,6
Evidence Makgopa,Orlando Pirates,South Africa,1022170,10159720,90039,goal,high-right,65.05,53.67,5,6
Oswin Appollis,Orlando Pirates,South Africa,984505,14365964,6091144,goal,low-left,36.56,95.83,4,4
Oswin Appollis,Orlando Pirates,South Africa,984505,15555800,6087319,goal,low-left,36.56,83.17,4,4
Oswin Appollis,Orlando Pirates,South Africa,984505,13424961,6085036,goal,low-left,33.87,95.83,4,4
Oswin Appollis,Orlando Pirates,South Africa,984505,11940773,6050971,goal,low-left,27.42,96.83,4,4
Iqraam Rayners,Mamelodi Sundowns,South Africa,991024,14372265,6088504,goal,low-left,32.8,95.83,8,9
Iqraam Rayners,Mamelodi Sundowns,South Africa,991024,14365986,6080950,goal,low-right,69.35,75.67,8,9
Iqraam Rayners,Mamelodi Sundowns,South Africa,991024,13025423,6069465,goal,low-left,31.18,91.5,8,9
Iqraam Rayners,Mamelodi Sundowns,South Africa,991024,12069426,6062200,save,low-right,67.74,91.5,8,9
Iqraam Rayners,Mamelodi Sundowns,South Africa,991024,11919897,6059585,goal,low-left,32.8,94.67,8,9
Iqraam Rayners,Mamelodi Sundowns,South Africa,991024,11077318,89993,goal,low-right,69.35,94.67,8,9
Iqraam Rayners,Mamelodi Sundowns,South Africa,991024,10510765,89994,goal,high-right,68.82,63,8,9
Iqraam Rayners,Mamelodi Sundowns,South Africa,991024,8549489,89995,goal,high-centre,41.4,50.33,8,9
Iqraam Rayners,Mamelodi Sundowns,South Africa,991024,8311537,89996,goal,high-left,37.1,63.67,8,9
Relebohile Mofokeng,Orlando Pirates,South Africa,1564998,14372296,6090165,post,high,68.82,33.5,1,2
Relebohile Mofokeng,Orlando Pirates,South Africa,1564998,15555800,6087320,goal,high-right,65.59,55.67,1,2
Kim Min-jae,Bayern Munich,South Korea,896569,7811264,6049349,goal,low-right,72.04,70.5,1,1
Park Jin-seob,Zhejiang FC,South Korea,1026069,10617408,4114,goal,low-left,26.88,94.67,2,2
Park Jin-seob,Zhejiang FC,South Korea,1026069,9339914,4115,goal,low-centre,53.76,77.83,2,2
Kim Tae-hyeon,Kashima Antlers,South Korea,976203,15345948,6091234,goal,low-left,38.17,93.67,2,2
Kim Tae-hyeon,Kashima Antlers,South Korea,976203,15272834,6086465,goal,low-right,63.98,94.67,2,2
Lee Jae-sung,Mainz 05,South Korea,537552,9282178,1253,goal,low-centre,47.31,86.33,3,3
Lee Jae-sung,Mainz 05,South Korea,537552,9160206,1254,goal,low-left,38.17,87.33,3,3
Lee Jae-sung,Mainz 05,South Korea,537552,8365202,1255,goal,low-right,72.58,95.83,3,3
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,14025292,6085155,goal,low-centre,48.39,94.67,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,14425852,6079582,post,left,21.51,72.5,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,11275821,6058188,goal,high-left,32.26,59.83,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,11275817,5810662,goal,high-right,63.98,50.5,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,11352366,4107958,goal,high-centre,54.3,64.17,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,10570036,22425,save,low-left,36.02,96.83,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,9605329,22426,goal,low-right,71.51,95.83,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,9753608,22427,goal,low-left,29.03,77.83,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,8655047,22428,goal,low-left,39.25,97.83,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,8523594,22429,goal,low-left,37.1,95.83,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,8254245,22430,save,low-right,61.83,94.67,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,8254201,6044582,goal,low-right,68.82,95.83,10,13
Hwang Hee-chan,Wolverhampton Wanderers,South Korea,786186,7089335,6044583,goal,low-right,60.22,92.67,10,13
Hwang In-beom,Feyenoord,South Korea,889689,11471994,6057419,goal,low-left,29.03,91.5,2,2
Hwang In-beom,Feyenoord,South Korea,889689,8107848,28841,goal,low-left,30.65,99,2,2
Lee Kang-in,Paris Saint-Germain,South Korea,917087,13960989,6078911,goal,low-left,25.81,71.5,3,3
Lee Kang-in,Paris Saint-Germain,South Korea,917087,13200221,6076830,goal,low-left,39.25,84.17,3,3
Lee Kang-in,Paris Saint-Germain,South Korea,917087,9484819,26142,goal,low-left,25.81,97.83,3,3
Paik Seung-ho,Birmingham City,South Korea,881307,12503857,6066665,save,low-centre,55.38,91.5,5,6
Paik Seung-ho,Birmingham City,South Korea,881307,10075452,4109,goal,low-right,73.12,92.67,5,6
Paik Seung-ho,Birmingham City,South Korea,881307,10075416,4110,goal,low-right,61.29,95.83,5,6
Paik Seung-ho,Birmingham City,South Korea,881307,10617408,4111,goal,low-left,39.78,90.5,5,6
Paik Seung-ho,Birmingham City,South Korea,881307,9340166,4112,goal,low-right,63.44,85.17,5,6
Paik Seung-ho,Birmingham City,South Korea,881307,9282178,4113,goal,low-right,65.05,94.67,5,6
Lee Dong-gyeong,Ulsan HD,South Korea,932316,15372960,6090315,goal,low-centre,53.23,75.67,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,15372960,6090273,goal,high-centre,49.46,65.17,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,15372931,6088774,goal,low-centre,42.47,83.17,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,15372931,6088706,goal,low-centre,50,68.33,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,13335427,6080722,save,low-right,70.97,71.5,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,13335427,6080455,save,high-centre,49.46,65.17,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,13335422,6080328,goal,low-right,67.74,73.67,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,13335422,6080269,goal,low-centre,49.46,67.33,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,13335408,6079978,save,low-left,32.8,92.67,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,13335408,6079442,save,low-centre,48.39,71.5,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,13335406,6079139,goal,low-left,34.95,91.5,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,11985072,6063837,goal,low-centre,53.23,75.67,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,11985072,6063812,goal,high-centre,50,66.17,9,14
Lee Dong-gyeong,Ulsan HD,South Korea,932316,9921674,5261,save,low-right,63.98,82,9,14
Bae Jun-ho,Stoke City,South Korea,1185869,14073466,6078769,goal,high-centre,48.39,64.17,1,1
Son Heung-min,Los Angeles FC,South Korea,111505,15216967,6087120,goal,low-left,25.81,93.67,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,14924715,6086632,post,right,79.57,62,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,12437009,6073648,goal,low-centre,43.01,95.83,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,12436521,6071142,save,low-left,33.87,82,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,12764003,6070303,goal,low-right,64.52,94.67,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,12475022,6069825,goal,low-left,29.03,95.83,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,11352472,6061502,goal,high-left,29.03,64.17,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,11275817,5810690,goal,low-left,33.87,78.83,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,11275811,5648175,goal,low-left,31.18,90.5,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,11275801,5498497,goal,low-centre,48.92,71.5,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,11352473,4583665,goal,low-left,29.03,95.83,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,11740218,3866472,goal,low-left,31.72,94.67,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,11523762,1081374,goal,low-right,63.98,96.83,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,9605332,8907,goal,low-centre,41.4,95.83,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,9541256,8908,goal,low-right,72.04,99,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,9437903,8909,goal,low-right,65.05,69.33,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,8243649,8910,save,low-left,39.25,91.5,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,8563342,8911,goal,low-left,27.96,83.17,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,8388977,8912,goal,low-left,30.11,92.67,17,20
Son Heung-min,Los Angeles FC,South Korea,111505,7959108,6044567,goal,low-left,29.57,70.5,17,20
Cho Gue-sung,Midtjylland,South Korea,1014281,15631842,6088911,post,left,21.51,92.67,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11370438,6059253,goal,high-centre,55.38,54.67,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11370427,6057454,save,low-right,66.13,90.5,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11370418,6056746,goal,low-centre,47.85,82,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11370412,6056056,save,low-left,28.49,93.67,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11275817,5810673,goal,low-right,70.97,92.67,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11370407,5183168,goal,low-centre,48.39,95.83,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11370389,3439424,goal,low-left,30.11,96.83,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11370359,1916107,goal,low-centre,50,78.83,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11550086,1140727,goal,low-left,26.88,99,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11502256,645540,goal,low-left,33.33,90.5,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11370329,528111,save,low-right,71.51,92.67,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11000489,40286,goal,low-right,74.19,97.83,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,11000489,40192,goal,high-centre,48.92,66.17,20,24
Cho Gue-sung,Midtjylland,South Korea,1014281,10703236,30076,goal,low-centre,48.39,85.17,20,24
